Id_producto,Producto,Laboratorio,Clasificacion
6127,antalin-amitriptilina-10-mg-30-comprimidos,SAVAL,sistema-nervioso
6137,antalin-clordiazepoxido-5-mg-30-comprimidos,SAVAL,sistema-nervioso
67231,fluanxol-depot-flupentixol-diclorhidrato-20-mg-1-ampolla,LUNDBECK,sistema-nervioso
276729,evocaz-cd-donepezilo-clorhidrato-10-mg-30-comprimidos-dispersables,SAVAL,sistema-nervioso
288938,somit-cr-zolpidem-125-mg-30-comprimidos,GADOR PHARMA,sistema-nervioso
287530,novo-insomnium-2-eszopiclona-2-mg-30-comprimidos,GADOR PHARMA,sistema-nervioso
4470,prozac-fluoxetina-20-mg-28-comprimidos-dispersables,ELI LILLY,sistema-nervioso
57016,lexotanil-bromazepam-3-mg-30-comprimidos,ROCHE,sistema-nervioso
67416,rize-clotiazepam-10-mg-30-comprimidos-recubiertos,SILESIA ETICO,sistema-nervioso
4708,zyprexa-olanzapina-10-mg-1-ampolla,ELI LILLY,sistema-nervioso
28045,risperdal-risperidona-1-mg-20-comprimidos,JANSSEN,sistema-nervioso
275574,vigisom-melatonina-2-mg-30-comprimidos-liberacion-prolongada,VARIOS ESPECIFICOS,sistema-nervioso
22178,zeldox-ziprasidona-60-mg-30-capsulas,PFIZER ETICO,sistema-nervioso
267085,betis-clotiazepam-10-mg-30-comprimidos-recubierto,RIDER,sistema-nervioso
266494,atemperator-acido-valproico-500-mg-50-comprimidos,FERRER,sistema-nervioso
259633,menuix-rasagilina-1-mg-30-comprimidos,PHARMA INVESTI,sistema-nervioso
254704,tronsalan-trazodona-100-mg-20-comprimidos-recubierto,MEDIPHARM,sistema-nervioso
257651,vertigoheel-ambra-10-gotas-30-ml,HEEL,sistema-nervioso
268719,lexapro-escitalopram-15-mg-28-comprimidos-recubierto,LUNDBECK,sistema-nervioso
250395,lyrica-pregabalina-75-mg-14-capsulas,PFIZER ETICO,sistema-nervioso
250746,olivin-olanzapina-5-mg-30-comprimidos,ROYAL PHARMA,sistema-nervioso
251824,ilostal-cilostazol-100-mg-30-comprimidos,MERCK ETICO,sistema-nervioso
15430,spiron-risperidona-1-mgml-gotas-30-ml,ANDROMACO ETICO,sistema-nervioso
9156,actigeron-l-acetilcarnitina-500-mg-30-comprimidos-recubierto,BAGO,sistema-nervioso
265802,ecitalex-ft-escitalopram-10-mg-30-comprimidos,ANDROMACO ETICO,sistema-nervioso
250393,lyrica-pregabalina-150-mg-14-capsulas,PFIZER ETICO,sistema-nervioso
264303,somazina-citicolina-1000-mg-solucion-oral-10-ml,FERRER,sistema-nervioso
59147,antabus-disulfiram-500-mg-24-comprimidos-ranurado,FARMOQUIMICA,sistema-nervioso
6326,buxon-bupropion-anfebutamona-150-mg-30-comprimidos,SAVAL,sistema-nervioso
266796,memorex-gaba-250-mg-60-capsulas,RECALCINE,sistema-nervioso
250260,clonex-clonazepam-1-mg-30-comprimidos,SAVAL,sistema-nervioso
259721,keppra-levetiracetam-1000-mg-30-comprimidos-recubierto,GLAXO FARMA,sistema-nervioso
257977,eszop-eszopiclona-3-mg-30-comprimidos-recubierto,SILESIA ETICO,sistema-nervioso
260246,zopinom-eszopiclona-3-mg-30-comprimidos-recubierto,CHILE RECETARIO,sistema-nervioso
55220,exelon-rivastigmina-6-mg-28-capsulas,AXON,sistema-nervioso
57111,dormonid-midazolam-15-mg-30-comprimidos,DEUTSCHE PHARMA,sistema-nervioso
6182,paxon-buspirona-5-mg-20-comprimidos,SAVAL,sistema-nervioso
29079,depakene-acido-valproico-250-mg5ml-jarabe-120-ml,RECALCINE,sistema-nervioso
276461,intelin-omega-3-250-mg-30-capsulas,PASTEUR,sistema-nervioso
29057,valcote-acido-valproico-250-mg-20-comprimidos,RECALCINE,sistema-nervioso
29099,valcote-acido-valproico-500-mg-20-comprimidos,RECALCINE,sistema-nervioso
294441,deslafax-desvenlafaxina-50-mg-30-comprimidos,GADOR PHARMA,sistema-nervioso
57137,prolopa-dispersable-levodopa-100-mg-30-comprimidos,ROCHE,sistema-nervioso
32134,neuleptil-periciazina-1-gotas-20-ml,SANOFI - AVENTIS,sistema-nervioso
22179,zeldox-ziprasidona-80-mg-30-capsulas,PFIZER ETICO,sistema-nervioso
261055,ravotril-clonazepam-05-mg-30-comprimidos,ROCHE,sistema-nervioso
264919,valdoxan-agomelatina-25-mg-28-comprimidos-recubierto,FERRER,sistema-nervioso
287256,brintellix-vortioxetina-20-mg-28-comprimidos-recubierto,LUNDBECK,sistema-nervioso
263317,quetidin-xr-quetiapina-200-mg-30-comprimidos,RECALCINE,sistema-nervioso
276893,vivimex-memantina-20-mg-30-comprimidos,ROYAL PHARMA,sistema-nervioso
251823,ilostal-cilostazol-50-mg-30-comprimidos,MERCK ETICO,sistema-nervioso
254867,lexapro-escitalopram-20-mg-28-comprimidos-recubiertos,LUNDBECK,sistema-nervioso
262655,zaviana-fs-zolpidem-625-mg-30-comprimidos,RECALCINE,sistema-nervioso
11131,seroquel-quetiapina-25-mg-30-comprimidos-recubierto,ASTRAZENECA,sistema-nervioso
252587,eutebrol-memantina-10-mg-30-comprimidos,TECNOFARMA,sistema-nervioso
252528,valcote-er-acido-valproico-250-mg-comprimidos-liberacion-prolongada,RECALCINE,sistema-nervioso
2225,nicergolina-15-mg-30-comprimidos,GENERICOS VARIOS,sistema-nervioso
22186,altruline-sertralina-50-mg-60-comprimidos-recubierto,PFIZER ETICO,sistema-nervioso
262016,kalitium-carbonato-de-litio-450-mg-30-comprimidos,EUROFARMA,sistema-nervioso
262530,duceten-duloxetina-30-mg-30-capsulas,RECALCINE,sistema-nervioso
262843,elontril-xl-bupropion-anfebutamona-150-mg-30-comprimidos,ETEX,sistema-nervioso
55177,tegretal-cr-carbamazepina-200-mg-20-comprimidos,AXON,sistema-nervioso
158048,melipass-passiflora-1275-mg-24-capsulas,KNOP NATURAL,sistema-nervioso
251102,memax-memantina-10-mg-30-comprimidos,LABOMED,sistema-nervioso
269023,planiden-odt-clotiazepam-5-mg-30-comprimidos-dispersable,RECALCINE,sistema-nervioso
260394,requip-pd-ropinirol-8-mg-28-comprimidos,GLAXO FARMA,sistema-nervioso
260147,somno-xr-zolpidem-125-mg-30-comprimidos-liberacion-prolongada,SAVAL,sistema-nervioso
51189,ginkomax-ginkgo-biloba-80-mg-30-capsulas,GARDEN HOUSE,sistema-nervioso
55219,exelon-rivastigmina-45-mg-28-capsulas,AXON,sistema-nervioso
57054,dormonid-midazolam-5-mg-10-ampollas,DEUTSCHE PHARMA,sistema-nervioso
263664,nirvan-eszopiclona-2-mg-40-comprimidos,SAVAL,sistema-nervioso
264637,exopil-eszopiclona-3-mg-30-comprimidos,LABOMED,sistema-nervioso
60184,aroxat-cr-paroxetina-25-mg-30-comprimidos,GLAXO FARMA,sistema-nervioso
6284,venlax-venlafaxina-50-mg-30-comprimidos,SAVAL,sistema-nervioso
272674,vitango-extracto-rhodiola-rosea-200-mg-30-comprimidos,PHARMA INVESTI,sistema-nervioso
290142,merital-memantina-10-mg-90-comprimidos,DEUTSCHE PHARMA,sistema-nervioso
266713,arvigil-ft-armodafinilo-200-mg-30-comprimidos,ANDROMACO ETICO,sistema-nervioso
290422,largactil-clorpromazina-100-mg-20-comprimidos,SANOFI - AVENTIS,sistema-nervioso
1062,grifoparkin-levodopa-250-mg-30-comprimidos,CHILE RECETARIO,sistema-nervioso
30002,amparax-lorazepam-1-mg-30-comprimidos,PFIZER ETICO,sistema-nervioso
32128,sinogan-levomepromazina-25-mg-20-comprimidos,SANOFI - AVENTIS,sistema-nervioso
32135,neuleptil-periciazina-4-gotas-20-ml,SANOFI - AVENTIS,sistema-nervioso
260967,ravotril-clonazepam-2-mg-30-comprimidos,ROCHE,sistema-nervioso
10014,nootropyl-piracetam-800-mg-30-comprimidos,GLAXO FARMA,sistema-nervioso
251251,arcalion-sulbutiamina-200-mg-30-comprimidos,FERRER,sistema-nervioso
267269,neurexan-composicion-homeopatica-06-mg-50-comprimidos-sub-linguales,HEEL,sistema-nervioso
251962,meganox-lamotrigina-200-mg-30-comprimidos-masticables,ETEX,sistema-nervioso
258352,kopodex-levetiracetam-100-mg-ml-solucion-oral-120-ml,RECALCINE,sistema-nervioso
257644,heel-selenium-heelaccord-selenium-metall-05-gotas-30-ml,HEEL,sistema-nervioso
293716,vitabral-acido-glutamico-200-mg-60-capsulas-blandas,MEDIPHARM,sistema-nervioso
11133,seroquel-quetiapina-200-mg-30-comprimidos,ASTRAZENECA,sistema-nervioso
199421,primidona-250-mg-50-comprimidos,GENERICOS VARIOS,sistema-nervioso
15422,mondrian-bupropion-anfebutamona-150-mg-30-comprimidos,ANDROMACO ETICO,sistema-nervioso
4552,atemperator-acido-valproico-375-mg-gotas-25-ml,FERRER,sistema-nervioso
251804,oxicodal-oxcarbazepina-600-mg-30-comprimidos,RECALCINE,sistema-nervioso
22157,altruline-sertralina-50-mg-30-comprimidos-recubierto,PFIZER ETICO,sistema-nervioso
258238,acepran-clonazepam-2-mg-30-comprimidos,ANDROMACO ETICO,sistema-nervioso
78132,sifrol-pramipexol-025-mg-30-comprimidos,BOEHRINGER INGELHEIM,sistema-nervioso
28058,topamax-topiramato-100-mg-28-comprimidos,JANSSEN,sistema-nervioso
257780,nitexol-duloxetina-60-mg-30-capsulas-recubrimiento-enterico,ANDROMACO ETICO,sistema-nervioso
272110,deroxat-cr-paroxetina-125-mg-30-comprimidos-liberacion-prolongada,ETEX,sistema-nervioso
66226,sereprid-tiaprida-100-mg-30-comprimidos,LABOMED,sistema-nervioso
22172,altruline-sertralina-100-mg-30-comprimidos-recubierto,PFIZER ETICO,sistema-nervioso
55233,tegretal-cr-carbamazepina-400-mg-20-comprimidos,AXON,sistema-nervioso
260377,requip-pd-ropinirol-4-mg-28-comprimidos,GLAXO FARMA,sistema-nervioso
257740,movigil-modafinilo-100-mg-30-comprimidos,BAGO,sistema-nervioso
42040,mareamin-dimenhidrinato-100-mg-20-comprimidos,EUROFARMA,sistema-nervioso
4700,senexon-sr-venlafaxina-75-mg-30-comprimidos,RECALCINE,sistema-nervioso
292701,regenesis-up-omega-3dha-300-mg-30-capsulas-blandas,EXELTIS,sistema-nervioso
29125,depakene-acido-valproico-250-mg-25-capsulas,RECALCINE,sistema-nervioso
57083,prolopa-levodopa-200-mg-30-comprimidos-ranurado,ROCHE,sistema-nervioso
28053,risperdal-risperidona-1-mg-solucion-30-ml,JANSSEN,sistema-nervioso
254872,seroquel-quetiapina-300-mg-30-comprimidos,ASTRAZENECA,sistema-nervioso
262603,duceten-duloxetina-60-mg-30-capsulas,RECALCINE,sistema-nervioso
179146,carboron-carbonato-de-litio-300-mg-50-comprimidos,ROYAL PHARMA,sistema-nervioso
15242,citoneuron-30-capsulas,FERRER,sistema-nervioso
179171,dagotil-risperidona-1-mg-ml-solucion-oral-30-ml,ROYAL PHARMA,sistema-nervioso
26078,aroxat-paroxetina-20-mg-30-comprimidos,GLAXO FARMA,sistema-nervioso
253026,lexapro-escitalopram-10-mg-14-comprimidos,LUNDBECK,sistema-nervioso
15512,gamalate-b6-gaba-75-mg-30-comprimidos-recubiertos,ANDROMACO ETICO,sistema-nervioso
258077,wellbutrin-xl-bupropion-anfebutamona-150-mg-30-comprimidos,GLAXO FARMA,sistema-nervioso
258078,wellbutrin-xl-bupropion-300-mg-30-comprimidos-de-liberacion-prolongada,GLAXO FARMA,sistema-nervioso
264789,bupredol-bupropion-anfebutamona-150-mg-30-comprimidos,SANITAS,sistema-nervioso
257639,nervoheel-n-ac.phosphoricum-60-mg-50-comprimidos-sublinguales,HEEL,sistema-nervioso
51180,ginkomax-ginkgo-biloba-80-mg-120-capsulas,GARDEN HOUSE,sistema-nervioso
179173,carboron-retard-carbonato-de-litio-400-mg-30-comprimidos,ROYAL PHARMA,sistema-nervioso
251960,meganox-lamotrigina-50-mg-30-comprimidos,ETEX,sistema-nervioso
15248,gamalate-b6-gaba-75-mg-60-comprimidos-recubiertos,ANDROMACO ETICO,sistema-nervioso
15249,gamalate-b6-gaba-100-mg5ml-jarabe-80-ml,ANDROMACO ETICO,sistema-nervioso
87108,regental-forte-nimodipino-60-mg-40-comprimidos,TECNOFARMA,sistema-nervioso
59151,calmatol-scholtzia-068-jarabe-60-ml,FARMOQUIMICA,sistema-nervioso
257779,nitexol-duloxetina-30-mg-30-capsulas-recubrimiento-enterico,ANDROMACO ETICO,sistema-nervioso
259790,pristiq-desvenlafaxina-50-mg-28-comprimidos,PFIZER ETICO,sistema-nervioso
262551,stresam-etifoxina-clorhidrato-50-mg-60-capsulas,AXON,sistema-nervioso
271401,brintellix-vortioxetina-10-mg-28-comprimidos-recubierto,LUNDBECK,sistema-nervioso
272111,deroxat-cr-paroxetina-25-mg-30-comprimidos,ETEX,sistema-nervioso
60180,lamictal-lamotrigina-50-mg-30-comprimidos-masticables,GLAXO FARMA,sistema-nervioso
261276,dazolin-odt-donepezilo-clorhidrato-10-mg-30-comprimidos-dispersables,RECALCINE,sistema-nervioso
269024,planiden-odt-clotiazepam-10-mg-30-comprimidos-dispersable,RECALCINE,sistema-nervioso
270006,melipass-melissa-solucion-oral-200-ml,KNOP NATURAL,sistema-nervioso
267262,betis-clotiazepam-5-mg-30-comprimidos-recubierto,RIDER,sistema-nervioso
294204,ginkomax-ginkgo-biloba-80-mg-60-capsulas,GARDEN HOUSE,sistema-nervioso
30100,efexor-xr-venlafaxina-75-mg-30-capsulas,PFIZER ETICO,sistema-nervioso
57120,dormonid-midazolam-75-mg-30-comprimidos,DEUTSCHE PHARMA,sistema-nervioso
271985,neuroval-cd-clotiazepam-5-mg-30-comprimidos-dispersable,SAVAL,sistema-nervioso
271986,neuroval-cd-clotiazepam-10-mg-30-comprimidos-dispersable,SAVAL,sistema-nervioso
259981,noptic-eszopiclona-3-mg-30-comprimidos-recubierto,ANDROMACO ETICO,sistema-nervioso
15199,levofamil-levodopa-250-mg-30-comprimidos,ANDROMACO ETICO,sistema-nervioso
30003,amparax-lorazepam-2-mg-30-comprimidos,PFIZER ETICO,sistema-nervioso
87057,melitase-levodopa-200-mg-30-comprimidos,TECNOFARMA,sistema-nervioso
55274,anafranil-ap-clomipramina-75-mg-20-comprimidos,NOVARTIS ETICO,sistema-nervioso
30010,amparax-s-l-lorazepam-1-mg-25-comprimidos,PFIZER ETICO,sistema-nervioso
253842,acido-valporico-acido-valproico-375-mg-gotas-25-ml,GENERICOS VARIOS,sistema-nervioso
28059,stugeron-cinarizina-25-mg-60-comprimidos,JANSSEN,sistema-nervioso
116338,extracto-fluido-simple-melissa-gotas-30-ml,KNOP HOMEOPATIA,sistema-nervioso
257844,zyprexa-zydis-olanzapina-10-mg-14-comprimidos,ELI LILLY,sistema-nervioso
22177,zeldox-ziprasidona-40-mg-30-capsulas,PFIZER ETICO,sistema-nervioso
11132,seroquel-quetiapina-100-mg-30-comprimidos-recubierto,ASTRAZENECA,sistema-nervioso
272153,betaserc-betahistina-16-mg-30-comprimidos,RECALCINE,sistema-nervioso
262606,sifrol-er-pramipexol-038-mg-30-comprimidos,BOEHRINGER INGELHEIM,sistema-nervioso
250658,haldol-haloperidol-5-mg-25-comprimidos,JANSSEN,sistema-nervioso
267166,ausentron-clomipramina-75-mg-30-comprimidos,CHILE RECETARIO,sistema-nervioso
266832,ebixa-memantina-10-mg-28-comprimidos-recubiertos,LUNDBECK,sistema-nervioso
260467,resotyl-modafinilo-200-mg-30-comprimidos,RECALCINE,sistema-nervioso
250261,clonex-clonazepam-2-mg-30-comprimidos-dispersable,SAVAL,sistema-nervioso
158052,anxium-ext-seco-hypericum-perforatum-300-mg-60-capsulas,KNOP NATURAL,sistema-nervioso
1022,grifoclobam-clobazam-10-mg-20-comprimidos,CHILE RECETARIO,sistema-nervioso
262605,sifrol-er-pramipexol-15-mg-30-comprimidos-liberacion-prolongada,BOEHRINGER INGELHEIM,sistema-nervioso
262604,sifrol-er-pramipexol-075-mg-30-comprimidos-liberacion-prolongada,BOEHRINGER INGELHEIM,sistema-nervioso
267210,realta-duloxetina-60-mg-30-capsulas,SAVAL,sistema-nervioso
250867,cymbalta-duluxetina-60-mg--28-capsulas,ELI LILLY,sistema-nervioso
272930,memax-20-memantina-20-mg-60-comprimidos-recubiertos,LABOMED,sistema-nervioso
253852,alertex-modafinilo-200-mg-30-comprimidos,SAVAL,sistema-nervioso
259720,keppra-levetiracetam-500-mg-30-comprimidos-recubierto,GLAXO FARMA,sistema-nervioso
294526,prayanol-amantadina-100-mg-30-capsulas,SANITAS,sistema-nervioso
260133,vivimex-memantina-10-mg-60-comprimidos-recubierto,ROYAL PHARMA,sistema-nervioso
6183,paxon-buspirona-10-mg-20-comprimidos,SAVAL,sistema-nervioso
266443,clauter-cilostazol-50-mg-30-comprimidos,TECNOFARMA,sistema-nervioso
6374,mentania-panax-ginseng-100-mg-30-capsulas-blandas,SAVAL,sistema-nervioso
66017,sulpilan-sulpirida-05-solucion-120-ml,LABOMED,sistema-nervioso
67352,cipramil-citalopram-20-mg-28-comprimidos-ranurados,LUNDBECK,sistema-nervioso
276728,evocaz-cd-donepezilo-5-mg-30-comprimidos,SAVAL,sistema-nervioso
29189,valcote-er-acido-valproico-500-mg-50-comprimidos-liberacion-prolongada,RECALCINE,sistema-nervioso
259980,noptic-eszopiclona-2-mg-30-comprimidos,ANDROMACO ETICO,sistema-nervioso
287531,novo-insomnium-3-eszopiclona-3-mg-30-comprimidos,GADOR PHARMA,sistema-nervioso
28061,stugeron-forte-cinarizina-75-mg-30-comprimidos,JANSSEN,sistema-nervioso
15513,acepran-clonazepam-25-mg-gotas-10-ml,ANDROMACO ETICO,sistema-nervioso
293731,cymbalta-duloxetina-30-mg-28-capsulas,ELI LILLY,sistema-nervioso
67415,rize-clotiazepam-5-mg-30-comprimidos-recubiertos,SILESIA ETICO,sistema-nervioso
78133,sifrol-pramipexol-1-mg-30-comprimidos,BOEHRINGER INGELHEIM,sistema-nervioso
1045,tonaril-trihexifenidilo-2-mg-100-comprimidos,CHILE RECETARIO,sistema-nervioso
265091,neupro-24-h-rotigotina-8-mg-14-parches,VARIOS ESPECIFICOS,sistema-nervioso
22181,zeldox-ziprasidona-20-mg-30-capsulas,PFIZER ETICO,sistema-nervioso
253840,acido-valproico-acido-valproico-500-mg-30-comprimidos-recubiertos,GENERICOS VARIOS,sistema-nervioso
259131,seroquel-xr-quetiapina-50-mg-30-comprimidos-liberacion-prolongada,ASTRAZENECA,sistema-nervioso
25140,socian-amisulpirida-50-mg-20-comprimidos,SANOFI - AVENTIS,sistema-nervioso
256670,lafigin-dt-lamotrigina-200-mg-30-comprimidos-dispersable,RECALCINE,sistema-nervioso
273913,meridian-difenidol-clorhidrato-25-mg-60-comprimidos,PHARMA INVESTI,sistema-nervioso
262850,elontril-xl-bupropion-anfebutamona-300-mg-30-comprimidos,ETEX,sistema-nervioso
251959,meganox-lamotrigina-25-mg-30-comprimidos,ETEX,sistema-nervioso
267299,quetidin-xr-quetiapina-150-mg-30-comprimidos,RECALCINE,sistema-nervioso
256678,trizol-lamotrigina-200-mg-30-comprimidos,ROYAL PHARMA,sistema-nervioso
255343,atemperator-acido-valproico-250-mg-50-comprimidos,FERRER,sistema-nervioso
252442,agua-del-carmen-melisa-104-mg-gotas-100-ml,PASTEUR,sistema-nervioso
257741,movigil-modafinilo-200-mg-30-comprimidos,BAGO,sistema-nervioso
15168,selgina-selegilina-5-mg-30-comprimidos,ANDROMACO ETICO,sistema-nervioso
87065,fluxus-flunarizina-10-mg-60-comprimidos,TECNOFARMA,sistema-nervioso
261252,ravotril-clonazepam-1-mg-30-comprimidos,ROCHE,sistema-nervioso
179141,depurol-venlafaxina-75-mg-28-comprimidos,ROYAL PHARMA,sistema-nervioso
253974,mestinon-piridostigmina-bromuro-60-mg-100-comprimidos,DEUTSCHE PHARMA,sistema-nervioso
288735,exelon-parche-rivastigmina-133-mg24-horas-30-parches-transdermicos,AXON,sistema-nervioso
4638,artesol-cilostazol-50-mg-30-comprimidos,RECALCINE,sistema-nervioso
1183,trittico-trazodona-100-mg-20-comprimidos,CHILE RECETARIO,sistema-nervioso
259791,pristiq-desvenlafaxina-100-mg-28-comprimidos,PFIZER ETICO,sistema-nervioso
55225,trileptal-oxcarbazepina-300-mg-30-comprimidos,AXON,sistema-nervioso
60093,lamictal-lamotrigina-glaxo-100-mg-30-comprimidos,GLAXO FARMA,sistema-nervioso
261275,dazolin-odt-donepezilo-5-mg-30-comprimidos,RECALCINE,sistema-nervioso
264073,aldinam-lacosamida-100-mg-30-comprimidos,RECALCINE,sistema-nervioso
2354,pentoxifilina-400-mg-30-comprimidos,GENERICOS VARIOS,sistema-nervioso
261675,keppra-levetiracetam-100-mgml-solucion-oral-300-ml,GLAXO FARMA,sistema-nervioso
250747,olivin-olanzapina-10-mg-30-comprimidos,ROYAL PHARMA,sistema-nervioso
287269,lasea-aceite-de-lavanda-80-mg-28-capsulas-blandas,PHARMA INVESTI,sistema-nervioso
268226,lyrica-pregabalina-25-mg-14-capsulas,PFIZER ETICO,sistema-nervioso
260376,requip-pd-ropinirol-2-mg-28-comprimidos,GLAXO FARMA,sistema-nervioso
260508,ebixa-memantina-20-mg-28-comprimidos-recubierto,LUNDBECK,sistema-nervioso
4453,eleval-sertralina-50-mg-30-comprimidos-recubiertoss,RECALCINE,sistema-nervioso
4458,atemperator-acido-valproico-250-mg-20-comprimidos,FERRER,sistema-nervioso
4575,eleval-sertralina-50-mg-60-comprimidos-recubierto,RECALCINE,sistema-nervioso
261496,moviplus-difenidol-25-mg-30-comprimidos,BAGO,sistema-nervioso
262753,keppra-levetiracetam-500-mg-60-comprimidos-recubierto,GLAXO FARMA,sistema-nervioso
4701,senexon-sr-venlafaxina-150-mg-30-comprimidos,RECALCINE,sistema-nervioso
55217,exelon-rivastigmina-15-mg-28-capsulas,AXON,sistema-nervioso
60183,aroxat-cr-paroxetina-125-mg-30-comprimido-liberacion-prolongada,GLAXO FARMA,sistema-nervioso
6365,venlax-xr-retard-venlafaxina-75-mg-30-comprimidos,SAVAL,sistema-nervioso
72066,armonyl-extvaleriana-5-gotas-30-ml,MAVER,sistema-nervioso
87035,regental-nimodipino-30-mg-30-comprimidos-recubiertos,TECNOFARMA,sistema-nervioso
29196,lexapro-escitalopram-10-mg-28-comprimidos-recubiertos,LUNDBECK,sistema-nervioso
29200,ebixa-memantina-10-mg-56-comprimidos,LUNDBECK,sistema-nervioso
292568,vitomit-doxilaminapiridoxina-clorhidrato-b6-10-mg-30-comprimidos,MINTLAB,sistema-nervioso
29171,valcote-acido-valproico-250-mg-50-comprimidos,RECALCINE,sistema-nervioso
28056,topamax-topiramato-25-mg-28-comprimidos,JANSSEN,sistema-nervioso
29098,valcote-acido-valproico-125-mg-20-comprimidos,RECALCINE,sistema-nervioso
253841,acido-valproico-200-mg-30-comprimidos,GENERICOS VARIOS,sistema-nervioso
288819,mebral-memantina-10-mg-60-comprimidos-recubiertos,GADOR PHARMA,sistema-nervioso
57119,prolopa-hbs-levodopa-100-mg-30-capsulas,ROCHE,sistema-nervioso
4439,zyprexa-olanzapina-10-mg-30-comprimidos,ELI LILLY,sistema-nervioso
259134,seroquel-xr-quetiapina-400-mg-30-comprimidos,ASTRAZENECA,sistema-nervioso
269196,spiron-ft-risperidona-3-mg-30-comprimidos,ANDROMACO ETICO,sistema-nervioso
28036,haldol-decano-haloperidol-50-mg-1-ampolla,JANSSEN,sistema-nervioso
256581,lafigin-dt-lamotrigina-100-mg-30-comprimidos,RECALCINE,sistema-nervioso
250657,haldol-haloperidol-1-mg-20-comprimidos,JANSSEN,sistema-nervioso
251074,mentix-modafinilo-200-mg-30-comprimidos,ROYAL PHARMA,sistema-nervioso
252435,trizol-lamotrigina-100-mg-30-comprimidos,ROYAL PHARMA,sistema-nervioso
199009,amitriptilina-25-mg-100-comprimidos,GENERICOS VARIOS,sistema-nervioso
30110,efexor-xr-venlafaxina-375-mg-30-capsulas,PFIZER ETICO,sistema-nervioso
179182,mentix-modafinilo-100-mg-30-comprimidos,ROYAL PHARMA,sistema-nervioso
18167,prolift-reboxetina-4-mg-20-comprimidos,PFIZER ETICO,sistema-nervioso
